3.08545,-0.610073
3.06971,-0.777354
3.03397,-0.7297
3.03579,-0.6673
2.99809,-0.692446
3.03782,-0.636428
3.05162,-0.529196
3.04635,-0.640237
3.03279,-0.62423
3.02107,-0.582808
2.95433,-0.540227
2.97788,-0.699126
2.97634,-0.561045
3.08592,-0.539384
3.06151,-0.460404
2.99143,-0.548525
3.01375,-0.44241
3.03286,-0.489823
3.03295,-0.452588
3.01722,-0.432947
2.99989,-0.387274
3.00501,-0.422086
3.00221,-0.525181
3.0657,-0.503956
3.07262,-0.430919
3.05064,-0.366828
3.01035,-0.373526
3.03119,-0.432453
3.00678,-0.380746
3.04847,-0.346814
3.02828,-0.284234
3.01333,-0.297945
3.01007,-0.36483
3.01941,-0.216342
3.05623,-0.176562
3.01411,-0.289672
3.00573,-0.272081
3.05817,-0.240944
3.05415,-0.0741484
3.04392,-0.01224
3.05699,-0.15025
3.07368,-0.180099
3.08813,-0.12777
3.00099,0.000827623
3.05294,-0.0455266
3.06924,-0.0794813
3.08294,-0.0799079
3.0585,0.0133791
3.09572,-0.0324502
3.09508,-0.0504403
3.01594,-0.0711157
3.07079,-0.0709992
3.06926,0.00188926
3.08438,-0.055367
3.06122,-0.0636944
3.05846,0.299906
3.04724,0.0498661
3.06068,0.0181324
3.09147,0.141268
3.03062,0.205112
3.05134,0.245004
3.07304,0.172497
3.10088,0.0586518
3.0884,0.250963
3.04506,0.272489
3.00327,0.255996
3.13844,0.312999
3.12831,0.183315
3.129,0.197095
3.14767,0.222602
3.2069,0.358289
3.11989,0.321755
3.11644,0.370887
3.11942,0.278871
3.08048,0.34699
3.24028,0.332698
3.1662,0.363734
3.10655,0.416711
3.14965,0.408325
3.18649,0.457526
3.1102,0.434086
3.12995,0.430592
3.15353,0.428241
3.0882,0.454685
3.23848,0.552534
3.20654,0.642679
3.14703,0.573156
3.11149,0.631844
3.0815,0.589057
3.09907,0.646396
3.12922,0.70945
3.13117,0.641156
3.1378,0.46209
3.09481,0.598884
3.12444,0.558131
3.12124,0.51886
3.08137,0.548726
3.03933,0.651339
3.09413,0.761251
3.11291,0.735727
3.00766,0.734742
3.19532,0.646899
3.15917,0.658391
3.06725,0.635745
3.05705,0.897236
3.15097,0.679385
3.22555,0.853299
3.19854,0.820936
3.26785,0.570274
3.11663,0.949407
3.16631,0.865269
3.22637,0.782488
3.18789,0.812977
3.14548,0.971262
3.15672,0.923059
3.26647,0.907463
3.13916,0.988461
3.30267,0.896577
3.27427,0.960429
3.34059,0.885001
3.2692,0.830095
3.32354,0.837138
3.13708,1.47256
3.34795,0.831643
3.31369,0.996196
3.28942,0.872738
3.27642,1.0634
3.27999,0.673782
3.20943,0.801056
3.26842,1.02384
3.26627,0.778102
3.3558,0.770121
3.3576,0.653903
3.29191,0.725415
3.34643,0.73458
3.36844,0.740908
3.44569,0.807809
3.43175,0.831594
3.47937,0.918048
3.50133,0.940805
3.49186,0.995381
3.51323,0.92677
3.53024,0.957268
3.42937,1.16159
3.46737,1.14071
3.61255,0.904128
