3.73099,-0.996231
3.72552,-0.983831
3.72044,-0.971989
3.71517,-0.959928
3.7091,-0.947185
3.70284,-0.933862
3.69728,-0.921487
3.69086,-0.907655
3.6847,-0.894312
3.67898,-0.881545
3.6736,-0.869296
3.66868,-0.857467
3.66391,-0.845858
3.65992,-0.835388
3.6555,-0.825154
3.65091,-0.814896
3.64649,-0.804407
3.64225,-0.794237
3.63842,-0.784443
3.63492,-0.774581
3.63115,-0.764463
3.62732,-0.753865
3.62395,-0.743616
3.62133,-0.734271
3.61912,-0.725523
3.61597,-0.715492
3.61275,-0.705546
3.60892,-0.694776
3.60483,-0.683694
3.60081,-0.672613
3.59717,-0.662334
3.59345,-0.651503
3.58977,-0.640168
3.58607,-0.628356
3.58222,-0.615979
3.57805,-0.603033
3.57424,-0.59092
3.57046,-0.579442
3.5663,-0.567437
3.56226,-0.555201
3.55888,-0.543519
3.55637,-0.533015
3.55427,-0.523623
3.55179,-0.513682
3.54956,-0.50398
3.54746,-0.494659
3.54445,-0.484015
3.54094,-0.472511
3.53733,-0.46099
3.5338,-0.449708
3.53059,-0.438861
3.52713,-0.428275
3.5236,-0.418069
3.51995,-0.408121
3.51639,-0.398334
3.51164,-0.387352
3.5065,-0.375736
3.50104,-0.363648
3.49564,-0.35146
3.49056,-0.339776
3.48476,-0.326873
3.47896,-0.313548
3.47356,-0.300237
3.46873,-0.287557
3.46405,-0.275515
3.45923,-0.263404
3.45509,-0.252016
3.4501,-0.239179
3.44504,-0.225707
3.44031,-0.212458
3.43539,-0.199498
3.43098,-0.187071
3.42596,-0.173436
3.42173,-0.160293
3.41818,-0.148265
3.4146,-0.136105
3.41049,-0.123029
3.40689,-0.109885
3.40377,-0.0968556
3.40009,-0.0826571
3.39654,-0.0680996
3.39353,-0.0541782
3.39069,-0.0404135
3.38788,-0.0268074
3.38552,-0.0137502
3.38348,-0.000897613
3.38131,0.0123566
3.37899,0.0258276
3.37708,0.038187
3.37502,0.0499465
3.37173,0.0624804
3.3679,0.0752363
3.3632,0.0884038
3.35845,0.101091
3.35395,0.11306
3.34943,0.124697
3.3442,0.136526
3.33874,0.148365
3.33327,0.159931
3.32755,0.171246
3.32223,0.182034
3.31713,0.192582
3.31195,0.202843
3.30682,0.212904
3.30152,0.22278
3.29624,0.232755
3.29096,0.243144
3.28521,0.25423
3.27875,0.266242
3.27196,0.278559
3.26466,0.291044
3.25673,0.303734
3.24825,0.316436
3.23971,0.328502
3.23104,0.340281
3.22243,0.351933
3.21289,0.364206
3.20313,0.376598
3.1932,0.388852
3.18312,0.400798
3.17358,0.411804
3.16319,0.423379
3.15228,0.436586
3.14122,0.450925
3.12887,0.466199
3.11576,0.482171
3.10122,0.499936
3.08634,0.517299
3.07109,0.534698
3.05697,0.551208
3.04331,0.567062
3.02997,0.58272
3.01681,0.599122
3.00462,0.616005
2.99329,0.632805
2.98285,0.649814
2.97417,0.666688
2.96706,0.684685
2.96163,0.701438
2.95787,0.717772
2.95538,0.734154
2.95412,0.750065
2.95523,0.763579
2.95825,0.775254
2.96173,0.786406
2.96497,0.799765
2.9687,0.813732
2.97264,0.828407
2.97568,0.845625
2.97879,0.864643
2.98177,0.884202
2.98474,0.904941
2.98657,0.929087
2.98795,0.955547
2.98781,0.985879
2.98568,1.02159
2.98238,1.05888
2.9789,1.09656
2.97809,1.12987
2.98066,1.15737
2.98604,1.18022
2.99403,1.19956
3.00465,1.21405
3.01714,1.22543
3.02697,1.24124
3.03347,1.26208
3.04167,1.27799
3.05264,1.28823
3.06518,1.29543
3.07932,1.29915
3.09578,1.29797
3.11473,1.29212
3.13523,1.28192
3.15829,1.26683
3.18477,1.24457
3.21224,1.22018
3.24228,1.19133
3.27621,1.15564
3.31336,1.114
3.34821,1.07596
3.38121,1.04156
3.41184,1.01032
3.44089,0.981879
3.46806,0.955923
3.49412,0.932351
3.51902,0.910337
3.54354,0.889356
3.5664,0.870957
3.58843,0.853346
3.60957,0.83748
3.6299,0.822586
3.65049,0.808193
3.67042,0.794592
3.69064,0.781049
3.71002,0.768544
3.72888,0.75724
3.74734,0.746947
3.7647,0.738571
3.78182,0.7312
3.79748,0.725546
3.81283,0.721002
3.82803,0.71701
3.84297,0.714028
3.85682,0.712463
3.87033,0.711256
3.88345,0.710894
3.89717,0.710564
3.91042,0.711831
3.92322,0.713798
3.93577,0.716674
3.94801,0.721068
3.96048,0.726287
3.9727,0.73315
3.98474,0.741272
3.99716,0.74881
4.01068,0.756221
4.0249,0.763498
4.03932,0.770808
4.05434,0.777307
4.07013,0.782433
4.08525,0.787495
4.10047,0.792013
4.11581,0.796489
4.13077,0.80116
4.1459,0.805719
4.16191,0.809707
4.17818,0.813774
4.19514,0.817687
4.21179,0.821533
4.22828,0.82558
4.24629,0.828111
4.26531,0.829797
4.28418,0.831989
4.30233,0.834284
4.32022,0.836392
4.33814,0.838461
4.35508,0.840475
4.37116,0.842913
4.38633,0.84599
4.40138,0.848994
4.41611,0.851405
4.43061,0.853949
4.44608,0.8558
4.46165,0.85754
4.47769,0.85939
4.49337,0.861392
4.51006,0.862317
4.52672,0.862733
4.54285,0.863623
4.55908,0.864023
4.57462,0.865113
4.58921,0.867156
4.60365,0.869649
4.61748,0.872893
4.63198,0.875177
4.6451,0.877998
4.65828,0.879809
4.67194,0.880583
4.68583,0.881269
4.69948,0.882449
4.71251,0.883967
4.72542,0.885588
4.73847,0.886708
4.75261,0.887221
4.76655,0.888242
4.7808,0.888808
4.79493,0.889276
4.80897,0.889311
4.82259,0.889152
4.83606,0.888639
4.84916,0.887606
4.86148,0.886383
4.87358,0.884976
4.8856,0.883086
4.89696,0.881043
4.90822,0.878628
4.91872,0.876423
4.92846,0.873999
4.93836,0.870652
4.94831,0.866737
4.95822,0.862468
4.96785,0.857633
4.97639,0.852882
4.98431,0.847289
4.99152,0.84157
4.99649,0.837103
5.00037,0.832494
5.00326,0.828056
5.00479,0.824125
5.00516,0.819765
5.00517,0.814821
5.00468,0.809872
5.00295,0.804616
5.00007,0.798571
4.99699,0.791699
4.994,0.784412
4.98985,0.777776
4.98377,0.771766
4.97721,0.764319
4.97135,0.75525
4.96488,0.746125
4.95868,0.736534
4.95359,0.725691
4.94911,0.713917
4.94586,0.700412
4.94435,0.684782
4.94328,0.667852
4.94206,0.651151
4.9404,0.634796
4.93826,0.618023
4.93573,0.601026
4.93371,0.58341
4.93073,0.566203
4.92734,0.549303
4.92363,0.532136
4.91967,0.514878
4.91453,0.498239
4.90875,0.482226
4.90299,0.465852
4.89783,0.448794
4.89302,0.431301
4.88781,0.414003
4.88196,0.397111
4.87521,0.380701
4.86825,0.364534
4.8607,0.348737
4.85286,0.333248
4.84493,0.317688
4.83739,0.301823
4.82993,0.286315
4.82263,0.270853
4.81509,0.255697
4.80726,0.241066
4.79945,0.226989
4.79137,0.213529
4.78338,0.200034
4.77553,0.18577
4.76788,0.171176
4.7606,0.155935
4.75383,0.139892
4.74815,0.122598
4.74288,0.104489
4.73779,0.0862411
4.73263,0.0682834
4.72634,0.0514159
4.71955,0.0349635
4.71336,0.0179135
4.70727,0.000452073
4.70113,-0.0175594
4.6946,-0.0353513
4.68738,-0.0523034
4.67968,-0.0691436
4.67136,-0.0850962
4.66277,-0.101071
4.65375,-0.116911
4.6447,-0.132587
4.6359,-0.148379
4.62682,-0.164042
4.61692,-0.178528
4.60653,-0.192498
4.59694,-0.207025
4.58678,-0.220995
4.57796,-0.236054
4.56982,-0.251512
4.56141,-0.266569
4.55351,-0.282162
4.545,-0.297113
4.53733,-0.312928
4.52953,-0.328335
4.5217,-0.343198
4.51454,-0.358458
4.507,-0.373622
4.49917,-0.388452
4.49119,-0.403412
4.4828,-0.417707
4.47405,-0.431869
4.4658,-0.446236
4.45796,-0.461359
4.44943,-0.475843
4.44067,-0.490031
4.43104,-0.502972
4.42195,-0.5162
4.41306,-0.529658
4.40487,-0.543657
4.3977,-0.558845
4.39035,-0.573549
4.38271,-0.58763
4.37593,-0.601895
4.36869,-0.615801
4.36142,-0.629475
4.35415,-0.64286
4.34655,-0.655739
4.33922,-0.668898
4.33216,-0.682607
4.32539,-0.696642
4.31803,-0.709541
4.31076,-0.722374
4.30326,-0.734981
4.2955,-0.747102
4.28746,-0.75845
4.2793,-0.76941
4.26996,-0.778667
4.26055,-0.787918
4.2509,-0.796725
4.24094,-0.805114
4.23112,-0.813049
4.22137,-0.821534
4.21119,-0.82914
4.20159,-0.837302
4.19152,-0.844933
4.1818,-0.852339
4.17226,-0.859537
4.16341,-0.867123
4.15521,-0.875218
4.14766,-0.884227
4.1407,-0.894217
4.13326,-0.9039
4.12613,-0.914196
4.11871,-0.923958
4.11182,-0.93479
4.10606,-0.94698
4.10012,-0.959129
4.09457,-0.971849
4.08959,-0.985713
4.08461,-0.999689
4.08003,-1.01421
4.0759,-1.02951
4.07239,-1.04508
4.06881,-1.06076
4.06533,-1.0759
4.06148,-1.08987
4.05758,-1.10299
4.05359,-1.11601
4.04962,-1.12874
4.04582,-1.14092
4.04246,-1.15337
4.03896,-1.16503
4.03578,-1.17631
4.0327,-1.18758
4.02962,-1.1986
4.02624,-1.20859
4.0234,-1.21893
4.02073,-1.22874
4.01797,-1.23791
4.01495,-1.24559
4.01163,-1.25253
4.00823,-1.25832
4.00487,-1.26362
4.00134,-1.26776
3.99753,-1.2714
3.99394,-1.27448
3.99018,-1.27649
3.98698,-1.27841
3.98407,-1.2803
3.98144,-1.2819
3.97913,-1.28362
3.97728,-1.28543
3.97645,-1.28783
3.97549,-1.29004
3.97513,-1.29213
3.9747,-1.29366
3.97422,-1.29522
3.97387,-1.29671
3.97336,-1.29777
3.97286,-1.29899
3.97191,-1.30023
3.97105,-1.30134
3.96955,-1.3016
3.96801,-1.30187
3.96615,-1.30184
3.96404,-1.30197
3.96205,-1.30275
3.96044,-1.30427
3.95869,-1.30604
3.95659,-1.30756
3.9549,-1.30969
